Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,46.150002,48.209999,46.060001,47.750000,42.506069,18171500
2017-02-01,48.040001,49.150002,47.740002,48.389999,43.075787,12992500
2017-03-01,48.759998,50.230000,48.160000,49.680000,44.224121,15733200
2017-04-01,49.680000,50.959999,49.049999,50.700001,45.277843,12353800
2017-05-01,50.919998,52.549999,50.830002,52.200001,46.617416,18036200
2017-06-01,52.400002,53.049999,51.540001,51.970001,46.412025,18016000
2017-07-01,52.099998,53.889999,51.480000,53.720001,48.491360,16319400
2017-08-01,54.130001,54.180000,52.810001,54.009998,48.753132,16160900
2017-09-01,54.259998,55.279999,53.549999,54.730000,49.403061,11830000
2017-10-01,54.680000,56.049999,54.619999,55.840000,50.678211,13521300
2017-11-01,56.200001,56.750000,54.880001,56.189999,50.995850,12011200
2017-12-01,56.049999,57.040001,55.369999,56.810001,51.558552,14315400
2018-01-01,57.169998,61.169998,57.090000,60.060001,55.032574,30287300
2018-02-01,59.860001,60.160000,54.200001,56.910000,52.146240,22106900
2018-03-01,56.889999,57.939999,55.320000,56.549999,51.816372,14466100
2018-04-01,56.250000,57.799999,55.250000,56.810001,52.188515,13850400
2018-05-01,56.720001,57.869999,55.150002,55.880001,51.334156,12651700
2018-06-01,56.250000,57.060001,53.200001,54.099998,49.698959,15404200
2018-07-01,53.349998,55.669998,53.250000,55.480000,51.525280,13800600
2018-08-01,55.380001,55.419998,52.250000,54.150002,50.290085,14350400
2018-09-01,53.500000,54.830002,52.200001,54.000000,50.150776,15388700
2018-10-01,54.240002,54.299999,47.930000,49.380001,46.085934,27285100
2018-11-01,49.900002,51.360001,48.689999,50.209999,46.860569,21635200
2018-12-01,50.990002,51.099998,45.590000,47.220001,44.070030,56426600
2019-01-01,46.599998,50.930000,46.490002,50.840000,47.957909,21547800
2019-02-01,50.840000,52.230000,49.810001,51.669998,48.740852,21715500
2019-03-01,51.919998,52.980000,50.570000,51.900002,48.957813,21232700
2019-04-01,52.360001,53.730000,52.349998,53.340000,50.478668,22513500
2019-05-01,53.450001,53.580002,50.130001,50.450001,47.743702,24842700
2019-06-01,50.730000,53.509998,50.580002,52.750000,49.920315,26989100
2019-07-01,53.349998,53.450001,51.310001,51.700001,49.493366,31017700
2019-08-01,51.759998,52.169998,48.970001,50.580002,48.421173,44100300
2019-09-01,50.240002,52.869999,50.160000,51.660000,49.455074,28903700
2019-10-01,51.570000,53.599998,50.209999,53.430000,51.444397,32877200
2019-11-01,53.790001,54.610001,53.650002,53.959999,51.954700,27904900
2019-12-01,54.000000,56.040001,53.139999,55.689999,53.620407,33880900
2020-01-01,56.169998,56.660000,53.509998,53.799999,52.388996,43800500
2020-02-01,53.910000,55.880001,48.720001,50.250000,48.932098,47526500
2020-03-01,50.080002,51.709999,36.419998,41.959999,40.859520,176915000
2020-04-01,40.869999,46.209999,40.139999,45.150002,44.090084,104968000
2020-05-01,44.340000,47.860001,43.340000,47.410000,46.297031,67451200
2020-06-01,47.849998,51.439999,47.790001,49.169998,48.015713,75788000
2020-07-01,49.200001,52.709999,49.189999,51.209999,50.264126,50717300
2020-08-01,51.630001,54.150002,51.490002,53.480000,52.492199,46697800
2020-09-01,53.650002,54.290001,50.720001,52.169998,51.206394,65802900
2020-10-01,52.540001,54.419998,50.689999,50.970001,50.347771,57006400
2020-11-01,51.639999,58.709999,51.310001,57.400002,56.699276,62727200
2020-12-01,58.459999,60.820000,58.209999,60.160000,59.425579,83609200
2021-01-01,61.200001,63.279999,60.049999,60.310001,60.162601,76664400
2021-02-01,61.230000,64.970001,60.970001,61.700001,61.549206,64815300
2021-03-01,62.599998,64.000000,61.150002,62.700001,62.546761,84634500
2021-04-01,63.259998,65.610001,63.160000,64.440002,64.440002,61861800
2021-05-01,64.809998,66.660004,63.439999,66.419998,66.419998,61954400
2021-06-01,67.300003,67.419998,66.540001,67.339996,67.339996,22208800
2021-06-11,67.410004,67.419998,67.163002,67.419998,67.419998,1968671
