Date,Open,High,Low,Close,Adj Close,Volume
2007-05-01,75.370003,75.519997,74.669998,74.769997,48.159279,1022300
2007-06-01,74.430000,74.430000,73.339996,74.279999,47.924316,2492000
2007-07-01,74.099998,74.730003,73.589996,74.730003,48.381588,966000
2007-08-01,74.459999,90.910004,74.230003,75.529999,49.053371,1423600
2007-09-01,75.290001,76.139999,75.050003,75.690002,49.358059,1655400
2007-10-01,75.279999,76.610001,75.209999,76.099998,49.819359,2761000
2007-11-01,75.940002,77.540001,71.360001,77.300003,50.794891,2247000
2007-12-01,77.250000,77.430000,76.000000,77.379997,51.038574,5547800
2008-01-01,78.260002,79.349998,76.910004,78.349998,52.062069,6056600
2008-02-01,78.440002,78.500000,76.389999,78.120003,51.909229,3624100
2008-03-01,77.599998,79.830002,76.500000,78.139999,52.122128,2598500
2008-04-01,77.760002,78.239998,76.449997,77.570000,51.935368,5606400
2008-05-01,77.370003,77.650002,76.160004,76.500000,51.417038,4610800
2008-06-01,76.019997,76.889999,75.019997,76.250000,51.449337,3182500
2008-07-01,75.839996,76.639999,75.029999,75.970001,51.450035,4079700
2008-08-01,76.120003,76.809998,75.000000,76.300003,51.874901,4312100
2008-09-01,76.339996,78.050003,75.379997,75.620003,51.619164,7663400
2008-10-01,75.260002,76.739998,67.000000,73.129997,50.108578,7302800
2008-11-01,73.160004,75.940002,73.000000,75.690002,52.047840,5414100
2008-12-01,75.720001,79.220001,75.300003,78.970001,54.527008,6217300
2009-01-01,78.419998,79.160004,77.010002,77.330002,53.805672,6851200
2009-02-01,77.059998,77.690002,76.199997,76.589996,53.290756,7350900
2009-03-01,76.290001,78.000000,75.720001,77.150002,53.881786,11491200
2009-04-01,77.080002,77.449997,76.459999,77.230003,54.132038,8966900
2009-05-01,76.779999,77.879997,76.529999,77.480003,54.503674,8474500
2009-06-01,77.129997,77.839996,75.959999,77.690002,54.841679,9014300
2009-07-01,77.220001,78.480003,77.139999,78.440002,55.563343,10956600
2009-08-01,78.139999,78.980003,77.089996,78.970001,56.129486,11247600
2009-09-01,78.660004,79.550003,78.510002,79.500000,56.694122,11055800
2009-10-01,79.400002,79.809998,78.809998,79.470001,56.860638,16676900
2009-11-01,79.290001,80.330002,78.849998,80.250000,57.598366,10009000
2009-12-01,80.059998,80.099998,78.330002,78.589996,56.587090,13827000
2010-01-01,78.599998,79.660004,78.540001,79.599998,57.676796,14948800
2010-02-01,79.400002,79.720001,78.879997,79.610001,57.684086,11337000
2010-03-01,79.529999,79.699997,78.839996,79.199997,57.566338,14325800
2010-04-01,78.980003,79.849998,78.400002,79.800003,58.173470,11841400
2010-05-01,79.449997,81.339996,78.870003,80.459999,58.836617,15644100
2010-06-01,80.250000,81.449997,80.000000,81.379997,59.686592,19428600
2010-07-01,81.260002,81.959999,80.919998,81.849998,60.213924,18792800
2010-08-01,81.610001,82.980003,81.510002,82.889999,61.151108,19117600
2010-09-01,82.580002,82.830002,81.720001,82.660004,61.154766,12817000
2010-10-01,82.389999,83.059998,82.220001,82.699997,61.351612,15738800
2010-11-01,82.639999,83.000000,81.260002,81.910004,60.929928,16326800
2010-12-01,81.360001,81.519997,79.519997,80.269997,59.875069,18661200
2011-01-01,80.029999,80.540001,79.680000,80.339996,60.527611,17786000
2011-02-01,79.989998,80.349998,79.019997,80.349998,60.535126,17407800
2011-03-01,79.919998,81.160004,79.580002,80.019997,60.455791,16171800
2011-04-01,79.690002,80.989998,79.540001,80.959999,61.327801,13854600
2011-05-01,80.860001,81.750000,80.690002,81.690002,62.057590,16679100
2011-06-01,81.629997,82.139999,81.010002,81.160004,61.825237,22211600
2011-07-01,81.040001,82.290001,80.879997,82.260002,62.835541,18741500
2011-08-01,82.050003,84.250000,82.019997,83.400002,63.877098,39035000
2011-09-01,83.320000,84.580002,83.050003,83.739998,64.310280,27045300
2011-10-01,83.699997,84.050003,82.720001,83.620003,64.382576,35970000
2011-11-01,83.800003,84.110001,83.150002,83.360001,64.346802,32152700
2011-12-01,83.099998,84.199997,82.830002,83.540001,64.648125,30913600
2012-01-01,83.430000,84.139999,83.180000,84.070000,65.684334,30348200
2012-02-01,83.849998,84.089996,83.419998,83.900002,65.551544,27683900
2012-03-01,83.489998,83.800003,82.589996,83.279999,65.225372,24292100
2012-04-01,83.050003,83.940002,82.650002,83.919998,65.879738,20942700
2012-05-01,83.820000,84.639999,83.580002,84.510002,66.563522,27779400
2012-06-01,84.599998,84.669998,84.010002,84.379997,66.611969,30153800
2012-07-01,84.260002,85.360001,84.230003,85.230003,67.431374,22433200
2012-08-01,85.010002,85.209999,84.000000,85.180000,67.541519,27288900
2012-09-01,84.949997,85.190002,84.260002,85.150002,67.666153,26808800
2012-10-01,84.949997,85.080002,84.480003,84.889999,67.605583,24977100
2012-11-01,84.730003,85.099998,84.580002,84.940002,67.783966,23247800
2012-12-01,84.699997,85.040001,83.889999,84.029999,67.057716,29653700
2013-01-01,83.779999,84.019997,83.250000,83.449997,66.726059,29578400
2013-02-01,83.440002,83.800003,83.050003,83.730003,66.949959,25419600
2013-03-01,83.620003,83.669998,82.900002,83.639999,67.011269,27311700
2013-04-01,83.279999,84.250000,83.279999,84.180000,67.569809,22783300
2013-05-01,84.099998,84.190002,82.190002,82.400002,66.383904,24522300
2013-06-01,82.099998,82.400002,79.790001,80.879997,65.284973,35923100
2013-07-01,80.660004,81.290001,79.879997,81.019997,65.529228,31657200
2013-08-01,80.599998,81.000000,79.599998,80.160004,64.967804,20819700
2013-09-01,79.889999,80.949997,79.139999,80.879997,65.685913,19963500
2013-10-01,80.650002,81.589996,80.470001,81.400002,66.249527,25314800
2013-11-01,81.160004,81.190002,80.430000,80.980003,66.048218,28518500
2013-12-01,80.660004,80.739998,79.900002,80.050003,65.435165,35331500
2014-01-01,80.099998,81.330002,80.040001,81.290001,66.792725,45342900
2014-02-01,81.120003,81.559998,80.800003,81.500000,66.965233,43163600
2014-03-01,81.440002,81.529999,80.809998,81.190002,66.851196,43697100
2014-04-01,80.940002,81.669998,80.709999,81.650002,67.372070,38381600
2014-05-01,81.500000,82.599998,81.470001,82.330002,68.092545,26081200
2014-06-01,82.059998,82.239998,81.599998,82.220001,68.150131,30022100
2014-07-01,81.919998,82.290001,81.500000,81.820000,67.966354,29997000
2014-08-01,81.779999,82.639999,81.660004,82.580002,68.741501,53751100
2014-09-01,82.250000,82.260002,81.410004,81.930000,68.344101,56554000
2014-10-01,81.970001,84.070000,81.919998,82.360001,68.852013,71537200
2014-11-01,82.199997,82.900002,82.010002,82.870003,69.414818,33373700
2014-12-01,82.809998,82.980003,81.849998,82.370003,69.141212,80151000
2015-01-01,82.430000,84.349998,82.419998,84.349998,71.273468,71128400
2015-02-01,83.949997,84.180000,82.440002,83.080002,70.200394,57846100
2015-03-01,82.959999,83.599998,82.029999,83.370003,70.587669,58961800
2015-04-01,83.370003,83.660004,82.570000,82.910004,70.335373,48720000
2015-05-01,82.559998,82.629997,81.750000,82.339996,70.012161,53288100
2015-06-01,82.190002,82.190002,80.830002,81.260002,69.226631,46263900
2015-07-01,80.870003,81.830002,80.830002,81.809998,69.835983,40358200
2015-08-01,81.699997,82.430000,81.309998,81.440002,69.659859,44466300
2015-09-01,81.389999,81.940002,81.000000,81.930000,70.224060,37313700
2015-10-01,81.889999,82.339996,81.570000,81.790001,70.248970,33309800
2015-11-01,81.440002,81.540001,80.750000,81.300003,69.968170,37498200
2015-12-01,81.169998,81.449997,80.470001,80.760002,69.647354,49802600
2016-01-01,80.790001,81.800003,80.699997,81.730003,70.830170,53253300
2016-02-01,81.519997,82.580002,81.330002,82.250000,71.280861,41844900
2016-03-01,82.169998,82.919998,81.650002,82.809998,71.919258,40037600
2016-04-01,82.650002,83.150002,82.440002,82.970001,72.203041,41406400
2016-05-01,82.779999,83.260002,82.519997,82.800003,72.206001,39045800
2016-06-01,82.739998,84.410004,82.599998,84.300003,73.659660,39942300
2016-07-01,84.440002,84.919998,83.949997,84.639999,74.107994,39476500
2016-08-01,84.250000,84.489998,83.879997,84.209999,73.875229,51856200
2016-09-01,83.900002,84.400002,83.290001,84.139999,73.957970,47262400
2016-10-01,83.949997,84.010002,83.019997,83.190002,73.267410,31289000
2016-11-01,82.889999,83.239998,80.699997,80.889999,71.378296,40774700
2016-12-01,80.480003,81.059998,80.029999,80.790001,71.430000,63820100
2017-01-01,80.550003,81.430000,80.500000,80.940002,71.887573,47715200
2017-02-01,80.559998,81.519997,80.500000,81.269997,72.180679,43938500
2017-03-01,80.779999,81.230003,80.019997,81.080002,72.161682,50619400
2017-04-01,80.970001,81.970001,80.910004,81.550003,72.721367,32894800
2017-05-01,81.339996,82.010002,80.930000,81.959999,73.244179,37408700
2017-06-01,81.709999,82.389999,81.690002,81.830002,73.278976,42753500
2017-07-01,81.660004,82.160004,81.300003,81.989998,73.576660,33596600
2017-08-01,81.760002,82.580002,81.750000,82.519997,74.360291,35037700
2017-09-01,82.309998,82.709999,81.800003,81.959999,74.165047,34145400
2017-10-01,81.750000,82.059998,81.430000,81.769997,74.149467,45694300
2017-11-01,81.589996,81.949997,81.419998,81.510002,74.065521,39560000
2017-12-01,81.500000,81.849998,81.169998,81.570000,74.277206,43542000
2018-01-01,81.449997,81.500000,80.430000,80.559998,73.700111,61108500
2018-02-01,80.370003,80.430000,79.230003,79.550003,72.776108,57920600
2018-03-01,79.419998,79.949997,79.139999,79.930000,73.284782,46654700
2018-04-01,79.629997,79.800003,78.690002,79.050003,72.628571,41553400
2018-05-01,78.860001,79.779999,78.300003,79.410004,73.142342,40136100
2018-06-01,79.029999,79.300003,78.580002,79.190002,73.104332,50492300
2018-07-01,79.029999,79.379997,78.870003,78.980003,73.250832,41128800
2018-08-01,78.750000,79.519997,78.650002,79.320000,73.734718,52090500
2018-09-01,79.000000,79.180000,78.379997,78.699997,73.332008,39836100
2018-10-01,78.419998,78.550003,77.660004,77.839996,72.702950,57503500
2018-11-01,77.650002,78.169998,77.459999,78.139999,73.153290,47154800
2018-12-01,77.989998,79.260002,77.949997,79.209999,74.340256,70316900
2019-01-01,79.279999,80.089996,79.139999,80.089996,75.540657,61718800
2019-02-01,79.790001,80.120003,79.529999,79.820000,75.285973,46049200
2019-03-01,79.550003,81.309998,79.389999,81.180000,76.758492,53424600
2019-04-01,80.860001,81.050003,80.449997,80.959999,76.727356,49802600
2019-05-01,80.779999,82.239998,80.529999,82.239998,78.132912,64384200
2019-06-01,82.139999,83.129997,82.029999,83.070000,79.112030,56888300
2019-07-01,82.910004,83.220001,82.430000,83.000000,79.231293,49681900
2019-08-01,82.970001,85.300003,82.940002,85.099998,81.426125,76372500
2019-09-01,84.980003,85.180000,83.290001,84.430000,80.973328,58285300
2019-10-01,84.050003,84.980003,83.760002,84.510002,81.229492,73007400
2019-11-01,84.250000,84.440002,83.260002,84.290001,81.193069,59052300
2019-12-01,83.830002,84.430000,83.610001,83.860001,80.956078,69766400
2020-01-01,83.980003,85.580002,83.860001,85.519997,82.919998,86598400
2020-02-01,85.220001,86.870003,84.830002,86.760002,84.122299,107859600
2020-03-01,86.820000,89.320000,76.489998,85.349998,82.932632,223067200
2020-04-01,86.120003,87.860001,85.550003,87.510002,85.201347,93086600
2020-05-01,87.379997,87.940002,86.629997,87.919998,85.791512,90798800
2020-06-01,87.589996,88.360001,87.029999,88.339996,86.373077,98981800
2020-07-01,88.139999,89.470001,88.000000,89.459999,87.636597,79143600
2020-08-01,89.320000,89.589996,88.120003,88.459999,86.816185,109325800
2020-09-01,88.250000,88.889999,88.129997,88.220001,86.734802,108290000
2020-10-01,87.989998,88.239998,87.500000,87.580002,86.254776,105499500
2020-11-01,87.559998,88.500000,87.379997,88.489998,87.299423,92201500
2020-12-01,88.260002,88.300003,87.699997,88.190002,87.153725,105574500
2021-01-01,88.040001,88.099998,86.940002,87.430000,86.828827,114243800
2021-02-01,87.239998,87.370003,84.919998,85.940002,85.349075,102362500
2021-03-01,85.610001,85.750000,84.220001,84.720001,84.271439,131286300
2021-04-01,84.779999,85.559998,84.550003,85.260002,84.936073,114675200
2021-05-01,85.120003,85.599998,84.660004,85.059998,84.929306,58209100
2021-05-14,84.980003,85.059998,84.922302,85.059998,85.059998,6257780
